City|State short|State full|County|City alias|Latitude|Longitude
Summerland Key|FL|Florida|MONROE|Cudjoe Key|24.6715318|-81.4984176
Greenville|SC|South Carolina|GREENVILLE|Batesville|34.8287136|-82.22767400000001
Clarksville|FL|Florida|CALHOUN|Clarksville|30.4370624|-85.1877459
Paisley|FL|Florida|LAKE|Paisley|28.9835966|-81.5417375
Cleveland|SC|South Carolina|GREENVILLE|Cleveland|35.0715404|-82.5215721
Manning|SC|South Carolina|CLARENDON|Bloomville|33.6814789|-80.1978377
Palm Beach Gardens|FL|Florida|PALM BEACH|Palm Bch Gdns|26.8296821|-80.1027702
Jennings|FL|Florida|HAMILTON|Jennings|30.6041015|-83.0979184
LOX|FL|Florida|PALM BEACH|Lox|26.771624|-80.238888
Early Branch|SC|South Carolina|HAMPTON|Grays|32.6612715|-81.01407689999999
Rock Hill|SC|South Carolina|YORK|Winthrop University|34.939393|-81.0321286
Panama City|FL|Florida|BAY|Panama City|30.1588129|-85.6602058
Camden|SC|South Carolina|KERSHAW|Antioch|34.246858|-80.446778
Ochopee|FL|Florida|MIAMI-DADE|Jerome|25.9014871|-81.3034103
Hollywood|SC|South Carolina|CHARLESTON|Yonges Island|32.6937909|-80.2314021
Homestead|FL|Florida|MIAMI-DADE|Leisure City|25.4953878|-80.42922229999999
Ocklawaha|FL|Florida|MARION|Ocklawaha|29.0427592|-81.9292505
Campbellton|FL|Florida|JACKSON|Campbellton|30.9493516|-85.4021544
Starke|FL|Florida|BRADFORD|Starke|29.9441298|-82.1098275
Ponte Vedra|FL|Florida|SAINT JOHNS|Town Of Nocatee|30.2400058|-81.3852595
Grover|SC|South Carolina|DORCHESTER|Grover|33.1051646|-80.5948212
Winter Haven|FL|Florida|POLK|Winter Hvn|28.069715|-81.7019328
Okeechobee|FL|Florida|OKEECHOBEE|Okeechobee|27.2439349|-80.82978279999999
Howey In The Hills|FL|Florida|LAKE|Groveland|28.7139939|-81.7745339
Saint Stephen|SC|South Carolina|BERKELEY|Alvin|33.405202|-79.92515159999999
Winter Haven|FL|Florida|POLK|Florence Villa|28.0439152|-81.7199358
Mc Alpin|FL|Florida|SUWANNEE|Mc Alpin|30.1391155|-82.9517958
Palm Bay|FL|Florida|BREVARD|Grant Vlkria|27.939804|-80.571043
Milligan|FL|Florida|OKALOOSA|Milligan|30.75241089999999|-86.6407876
Trenton|FL|Florida|GILCHRIST|Fanning Springs|29.6132942|-82.8176203
Orlando|FL|Florida|ORANGE|University Of Central Fl|28.6024274|-81.2000599
Belleair Beach|FL|Florida|PINELLAS|Belleair Beach|27.9230767|-82.84315939999999
Eglin AFB|FL|Florida|OKALOOSA|Dfafs|30.4635583|-86.5533382
Terra Ceia|FL|Florida|MANATEE|Terra Ceia Is|27.5794799|-82.5803751
Hampton|FL|Florida|BRADFORD|Hampton|29.8644091|-82.1309371
Startex|SC|South Carolina|SPARTANBURG|Startex|34.9376725|-82.094005
Ferndale|FL|Florida|LAKE|Ferndale|28.6196439|-81.70191659999999
Bradenton Beach|FL|Florida|MANATEE|Holmes Beach|27.4682549|-82.69936310000001
Seminole|FL|Florida|PINELLAS|Seminole|27.8397466|-82.79121339999999
Whitmire|SC|South Carolina|NEWBERRY|Whitmire|34.5029145|-81.6114932
Miami|FL|Florida|MIAMI-DADE|Milam Dairy|25.8090396|-80.3133378
Saint Johns|FL|Florida|SAINT JOHNS|Julington Creek|30.09573|-81.5944154
North Fort Myers|FL|Florida|LEE|N Ft Myers|26.6672935|-81.8800861
Orlando|FL|Florida|ORANGE|Houghton Mifflin Harcourt|28.4347548|-81.4245834
Delray Beach|FL|Florida|PALM BEACH|W Delray Bch|26.4761018|-80.1259647
West Palm Beach|FL|Florida|PALM BEACH|Haverhill|26.6911767|-80.12004329999999
Mc Bee|SC|South Carolina|CHESTERFIELD|Mcbee|34.4690418|-80.2559033
Fleming Island|FL|Florida|CLAY|Fleming Island|30.0847449|-81.71837330000001
Islamorada|FL|Florida|MONROE|Plantation Key|24.9848529|-80.560895
Russellville|SC|South Carolina|BERKELEY|Russellville|33.397112|-79.9717447
Tampa|FL|Florida|HILLSBOROUGH|Temple Terrace|28.0352964|-82.3892596
Homosassa Springs|FL|Florida|CITRUS|Homosassa Springs|28.8037059|-82.5761369
Lake Alfred|FL|Florida|POLK|Lake Alfred|28.091963|-81.7234114
Panama City Beach|FL|Florida|BAY|P C Beach|30.1765914|-85.8054879
Charleston|SC|South Carolina|CHARLESTON|Saint Andrews|32.7818435|-79.98509039999999
Aiken|SC|South Carolina|AIKEN|Ei Dupont Corp|33.5604168|-81.7195533
Spartanburg|SC|South Carolina|SPARTANBURG|Dennys Corporation|34.9499374|-81.92817
Richburg|SC|South Carolina|CHESTER|Richburg|34.7159745|-81.0195262
Lamont|FL|Florida|JEFFERSON|Lamont|30.3771505|-83.8129371
Orange City|FL|Florida|VOLUSIA|Orange City|28.9488761|-81.2986741
Cape Coral|FL|Florida|LEE|Matlacha Isles|26.6324902|-82.06114339999999
Panama City Beach|FL|Florida|BAY|Seacrest|30.2806316|-86.0177921
Indian Rocks Beach|FL|Florida|PINELLAS|Indian Rks Beach|27.8960019|-82.84656100000001
Yemassee|SC|South Carolina|HAMPTON|Pocataligo|32.6903|-80.8479
Lexington|SC|South Carolina|LEXINGTON|Red Bank|33.9320929|-81.2384331
Pinellas Park|FL|Florida|PINELLAS|Pinellas Park|27.8428025|-82.6995443
Warrenville|SC|South Carolina|AIKEN|Mixville|33.5419014|-81.8164357
Fort Myers|FL|Florida|LEE|Tice|26.674793|-81.8150845
Melbourne|FL|Florida|BREVARD|Melbourne|28.0836269|-80.60810889999999
Orlando|FL|Florida|ORANGE|Lk Buena Vis|28.3936186|-81.53868419999999
Charleston|SC|South Carolina|CHARLESTON|Charleston|32.7764749|-79.93105120000001
West Columbia|SC|South Carolina|LEXINGTON|Springdale|33.959319|-81.10898399999999
Bradenton|FL|Florida|MANATEE|B'ton|27.4989278|-82.5748194
Hardeeville|SC|South Carolina|JASPER|Harbville|32.2871413|-81.08066649999999
Oldsmar|FL|Florida|PINELLAS|Oldsmar|28.0341847|-82.6650992
Plum Branch|SC|South Carolina|MCCORMICK|Plum Branch|33.8487376|-82.259846
Wallace|SC|South Carolina|MARLBORO|Wallace|34.6976564|-79.8833971
North Fort Myers|FL|Florida|LEE|N Fort Myers|26.6672935|-81.8800861
Charleston AFB|SC|South Carolina|CHARLESTON|Chas AFB|32.8909785|-80.0691552
Ponce De Leon|FL|Florida|HOLMES|Red Bay|30.7229671|-85.9374357
Galivants Ferry|SC|South Carolina|HORRY|Galivants Ferry|34.056275|-79.2464342
Sebastian|FL|Florida|INDIAN RIVER|Sebastian|27.816415|-80.4706078
West Palm Beach|FL|Florida|PALM BEACH|Royal Plm Bch|26.7153424|-80.0533746
Winter Haven|FL|Florida|POLK|Winter Haven|28.0222435|-81.7328567
Jackson|SC|South Carolina|AIKEN|Jackson|33.3254215|-81.78789069999999
Early Branch|SC|South Carolina|HAMPTON|Barkersville|32.7466774|-80.9285645
Minneola|FL|Florida|LAKE|Minneola|28.5744441|-81.7461873
Isle Of Palms|SC|South Carolina|CHARLESTON|Dewees Island|32.8373223|-79.7147468
Gretna|FL|Florida|GADSDEN|Gretna|30.6171378|-84.65991450000001
Horseshoe Beach|FL|Florida|DIXIE|Horseshoe Beach|29.4413454|-83.2873551
Jenkinsville|SC|South Carolina|FAIRFIELD|Monticello|34.2678691|-81.2879803
Tallevast|FL|Florida|MANATEE|Tallevast|27.4017098|-82.5428749
Miami Beach|FL|Florida|MIAMI-DADE|Bay Harbor Is|25.8875948|-80.1311564
Saint Johns|FL|Florida|SAINT JOHNS|Jacksonville|30.0820653|-81.5471201
Opa Locka|FL|Florida|MIAMI-DADE|Miami Gardens|25.9023168|-80.25032709999999
Spring Hill|FL|Florida|PASCO|Shady Hills|28.4100011|-82.5428754
Rockledge|FL|Florida|BREVARD|Rockledge|28.3164498|-80.72698539999999
Midway|FL|Florida|GADSDEN|Midway|30.4954759|-84.4543513
Brooker|FL|Florida|BRADFORD|Brooker|29.8888528|-82.33260949999999
West Palm Beach|FL|Florida|PALM BEACH|N Palm Beach|26.8171165|-80.0590804
Monetta|SC|South Carolina|AIKEN|Monetta|33.8501416|-81.6095493
Fountain Inn|SC|South Carolina|GREENVILLE|Fountain Inn|34.6890095|-82.19566789999999
Holder|FL|Florida|CITRUS|Holder|28.9669232|-82.42065319999999
Leesville|SC|South Carolina|LEXINGTON|Fairview Crossroads|33.7591755|-81.3660058
Moore Haven|FL|Florida|GLADES|Moore Haven|26.8331174|-81.0931234
White Rock|SC|South Carolina|RICHLAND|White Rock|34.1451481|-81.2756526
Easley|SC|South Carolina|PICKENS|Easley|34.829838|-82.6015206
Interlachen|FL|Florida|PUTNAM|Interlachen|29.6238574|-81.8903684
Great Falls|SC|South Carolina|CHESTER|Beckhamville|34.5751447|-80.9020237
Pineville|SC|South Carolina|BERKELEY|Pineville|33.4282228|-80.0292462
Belleair Beach|FL|Florida|PINELLAS|Indian Rocks Beach|27.9230767|-82.84315939999999
Atlantic Beach|FL|Florida|DUVAL|Jax|30.3344077|-81.398696
Lobeco|SC|South Carolina|BEAUFORT|Lobeco|32.5526863|-80.7434394
Cape Canaveral|FL|Florida|BREVARD|Pt Canaveral|28.4103506|-80.61881559999999
Coral Gables|FL|Florida|MIAMI-DADE|Coral Gables|25.7491968|-80.2635411
Mountville|SC|South Carolina|LAURENS|Mountville|34.3452043|-81.9497039
Greenville|FL|Florida|MADISON|Greenville|30.46937389999999|-83.6301544
Largo|FL|Florida|PINELLAS|Seminole|27.8955686|-82.78719099999999
Honea Path|SC|South Carolina|ANDERSON|Honea Path|34.4465018|-82.3915121
Neptune Beach|FL|Florida|DUVAL|Neptune Beach|30.311908|-81.39647339999999
Rembert|SC|South Carolina|SUMTER|Boykin|34.0957087|-80.53341499999999
Fort Walton Beach|FL|Florida|OKALOOSA|Fort Walton Beach|30.42007079999999|-86.6170308
Winter Haven|FL|Florida|POLK|State Farm Ins|28.0151384|-81.72708279999999
Nichols|SC|South Carolina|HORRY|Nichols|34.2337747|-79.1486503
Royal Palm Beach|FL|Florida|PALM BEACH|Royal Plm Bch|26.7051261|-80.2325401
New Zion|SC|South Carolina|CLARENDON|Union Crossroads|33.8015506|-79.9864626
Jacksonville|FL|Florida|DUVAL|Atlantic Beach|30.3344077|-81.398696
Long Creek|SC|South Carolina|OCONEE|Long Creek|34.7734262|-83.2590482
Port Charlotte|FL|Florida|CHARLOTTE|Port Charlotte|26.9761707|-82.09064479999999
Barnwell|SC|South Carolina|BARNWELL|Snelling|33.2398708|-81.4559409
Lake Panasoffkee|FL|Florida|SUMTER|Lk Panasoffke|28.7876707|-82.13328179999999
Daytona Beach|FL|Florida|VOLUSIA|S Daytona|29.1658158|-81.0044995
Hanahan|SC|South Carolina|BERKELEY|Hanahan|32.9305786|-80.0031833
Naples|FL|Florida|COLLIER|Coco River|26.2470976|-81.8070931
Bradley|SC|South Carolina|GREENWOOD|Promised Land|34.1323269|-82.2363299
Newberry|FL|Florida|ALACHUA|Jonesville|29.6541327|-82.52316619999999
Winter Haven|FL|Florida|POLK|Florence Vill|28.0439152|-81.7199358
Fort Lauderdale|FL|Florida|BROWARD|Plantation|26.1275862|-80.23310359999999
Tallahassee|FL|Florida|LEON|Florida State Univ Admin|30.4419129|-84.2980647
Walterboro|SC|South Carolina|COLLETON|Ritter|32.9051704|-80.6667688
Columbia|SC|South Carolina|RICHLAND|North Pointe|34.1190685|-80.90995029999999
Lydia|SC|South Carolina|DARLINGTON|Lydia|34.2890427|-80.1122898
Miami|FL|Florida|MIAMI-DADE|North Miami Beach|25.9331488|-80.1625463
Charleston AFB|SC|South Carolina|CHARLESTON|No Chas|32.8909785|-80.0691552
Ferndale|FL|Florida|LAKE|Montverde|28.6002769|-81.673964
Miami|FL|Florida|MIAMI-DADE|Perrine|25.6051055|-80.3536644
Pamplico|SC|South Carolina|FLORENCE|Pamplico|33.9959952|-79.5700598
Graniteville|SC|South Carolina|AIKEN|Graniteville|33.5633311|-81.80816220000001
Hollywood|FL|Florida|BROWARD|W Hollywood|26.0181766|-80.1596041
Liberty|SC|South Carolina|PICKENS|Liberty|34.78789100000001|-82.69235909999999
Vaucluse|SC|South Carolina|AIKEN|Vaucluse|33.5929144|-81.7650257
Ocoee|FL|Florida|ORANGE|Ocoee|28.5691677|-81.5439619
Fort Lauderdale|FL|Florida|BROWARD|Laud By Sea|26.1889227|-80.1763467
Labelle|FL|Florida|HENDRY|Labelle|26.7617322|-81.4384092
Royal Palm Beach|FL|Florida|PALM BEACH|Royal Palm Beach|26.7083984|-80.2306019
Orlando|FL|Florida|ORANGE|Wells Fargo|28.5132185|-81.3769119
Bay Pines|FL|Florida|PINELLAS|Bay Pines|27.8092229|-82.7751622
Lake Worth|FL|Florida|PALM BEACH|Village Of Palm Springs|26.6359009|-80.0961538
Woodruff|SC|South Carolina|SPARTANBURG|Woodruff|34.7395701|-82.0370466
Pickens|SC|South Carolina|PICKENS|Pickens|34.8834489|-82.7073573
Pauline|SC|South Carolina|SPARTANBURG|Glenn Springs|34.83325|-81.87227229999999
North Charleston|SC|South Carolina|DORCHESTER|North Charleston|32.8546197|-79.9748103
Hollywood|FL|Florida|BROWARD|Pembroke Park|25.9878691|-80.1747687
Palm Beach Gardens|FL|Florida|PALM BEACH|Riviera Beach|26.7753405|-80.0580969
Bradenton|FL|Florida|MANATEE|Cedar Hammock|27.4669846|-82.583153
Key Biscayne|FL|Florida|MIAMI-DADE|Key Biscayne|25.693713|-80.1628248
Miami|FL|Florida|MIAMI-DADE|Doral|25.8195424|-80.3553302
Donalds|SC|South Carolina|ABBEVILLE|Donalds|34.377059|-82.3473448
Charleston AFB|SC|South Carolina|CHARLESTON|Jt Base Chas|32.8999495|-80.0572742
Ehrhardt|SC|South Carolina|BAMBERG|Ehrhardt|33.0968264|-81.01426810000001
Pensacola|FL|Florida|ESCAMBIA|Ntt Corry Field|30.4044822|-87.2960319
Dalzell|SC|South Carolina|SUMTER|Woodrow|34.0168212|-80.4300818
Starr|SC|South Carolina|ANDERSON|Starr|34.3770509|-82.6956891
Marathon|FL|Florida|MONROE|Marathon|24.726026|-81.0446262
North Charleston|SC|South Carolina|CHARLESTON|North Charleston|32.8546197|-79.9748103
Charleston|SC|South Carolina|CHARLESTON|N Charleston|32.8546197|-79.9748103
Coral Springs|FL|Florida|BROWARD|Pompano Beach|26.271192|-80.2706044
Columbia|SC|South Carolina|RICHLAND|City Of Columbia|34.0007104|-81.0348144
Lanark Village|FL|Florida|FRANKLIN|Lanark Vlg|29.8842165|-84.5941663
Lacoochee|FL|Florida|PASCO|Lacoochee|28.4658322|-82.1720291
Johnsonville|SC|South Carolina|FLORENCE|Johnsonville|33.8179432|-79.4492228
Ponte Vedra|FL|Florida|SAINT JOHNS|Tn Of Nocatee|30.2400058|-81.3852595
Altamonte Springs|FL|Florida|SEMINOLE|Forest City|28.6647207|-81.444379
Trenton|FL|Florida|GILCHRIST|Trenton|29.6132942|-82.8176203
Fort Mill|SC|South Carolina|LANCASTER|Fort Mill|35.0073697|-80.94507589999999
Ruffin|SC|South Carolina|COLLETON|Ruffin|33.0046083|-80.81565599999999
Greenville|SC|South Carolina|GREENVILLE|Gville|34.8388003|-82.3635417
Garnett|SC|South Carolina|HAMPTON|Brighton|32.6062883|-81.24538199999999
Panama City|FL|Florida|BAY|Tyndall AFB|30.0800072|-85.60750639999999
Green Pond|SC|South Carolina|COLLETON|Green Pond|32.8059536|-80.6358204
Gainesville|FL|Florida|ALACHUA|University Medical Center|29.6376591|-82.3493369
Saint Marks|FL|Florida|WAKULLA|Saint Marks|30.1610379|-84.2062825
Orlando|FL|Florida|BREVARD|Orlando|28.5383355|-81.3792365
Jacksonville|FL|Florida|DUVAL|Maypt Nav Hou|30.3884148|-81.404314
North Myrtle Beach|SC|South Carolina|HORRY|Ocean Drive|33.8199749|-78.67316389999999
Sun City Center|FL|Florida|HILLSBOROUGH|Ruskin|27.718086|-82.351759
Fernandina Beach|FL|Florida|NASSAU|Fernandina|30.6696818|-81.46259189999999
Jacksonville|FL|Florida|SAINT JOHNS|Jax|30.49407129999999|-81.6879368
Branchville|SC|South Carolina|ORANGEBURG|Branchville|33.251271|-80.8156518
Jacksonville Beach|FL|Florida|DUVAL|Jacksonville Beach|30.2841224|-81.3961338
Melbourne Beach|FL|Florida|BREVARD|Melbourne Beach|28.0683496|-80.56033029999999
North Myrtle Beach|SC|South Carolina|HORRY|Atlantic Beach|33.8026725|-78.7164064
Palm Beach Gardens|FL|Florida|PALM BEACH|West Palm Bch|26.7841639|-80.1074131
Fork|SC|South Carolina|DILLON|Fork|34.2881393|-79.2752857
Haines City|FL|Florida|POLK|Haines City|28.1141841|-81.61785359999999
Miami|FL|Florida|MIAMI-DADE|Palmetto Bay|25.6217715|-80.3247748
Cades|SC|South Carolina|WILLIAMSBURG|Cades|33.7865522|-79.7825685
Iva|SC|South Carolina|ANDERSON|Iva|34.3064966|-82.663743
JPV|FL|Florida|POLK|Jpv|28.0250005|-81.7951054
Lake Wales|FL|Florida|POLK|Lake Wales|27.9014133|-81.58590989999999
Greenville|SC|South Carolina|GREENVILLE|Park Place|34.8695619|-82.40873309999999
Dunnellon|FL|Florida|CITRUS|Dunnellon|29.0491426|-82.46093309999999
Rock Hill|SC|South Carolina|YORK|Withrop College|34.939393|-81.0321286
BVL|FL|Florida|OSCEOLA|Bvl|28.3303712|-81.3570889
Opa Locka|FL|Florida|MIAMI-DADE|Opa Locka|25.9023168|-80.25032709999999
Langley|SC|South Carolina|AIKEN|Langley|33.5179148|-81.8440011
Jacksonville|FL|Florida|DUVAL|Mayport Nav Sta|30.3881464|-81.40827039999999
Hilda|SC|South Carolina|BARNWELL|Hilda|33.273487|-81.24704969999999
Florahome|FL|Florida|PUTNAM|Florahome|29.7327446|-81.88342689999999
Saint Johns|FL|Florida|SAINT JOHNS|Switzerland|30.0760748|-81.6473132
Johnston|SC|South Carolina|EDGEFIELD|Johnston|33.83208|-81.8009424
Miami|FL|Florida|MIAMI-DADE|Coconut Grove|25.7307897|-80.2377078
Flagler Beach|FL|Florida|FLAGLER|Beverly Beach|29.5146969|-81.1445045
La Crosse|FL|Florida|ALACHUA|La Crosse|29.84329769999999|-82.404833
Belleview|FL|Florida|MARION|Belleview|29.0552578|-82.0623105
Indian Lake Estates|FL|Florida|POLK|Lake Wales|27.8139151|-81.3784053
Frostproof|FL|Florida|POLK|Frostproof|27.7458626|-81.5306313
North Myrtle Beach|SC|South Carolina|HORRY|Crescent Beach|33.8076725|-78.70085019999999
Melbourne|FL|Florida|BREVARD|Eau Gallie|28.1291097|-80.6302721
Delray Beach|FL|Florida|PALM BEACH|Gulf Stream|26.4936835|-80.05504169999999
Saint Helena Island|SC|South Carolina|BEAUFORT|Saint Helena Island|32.3805215|-80.5616773
Columbia|SC|South Carolina|RICHLAND|Edgewood|34.0192619|-81.0104506
Hollywood|FL|Florida|BROWARD|West Park|25.984536|-80.19893619999999
Summerland Key|FL|Florida|MONROE|Lower Sugarloaf Key|24.6613356|-81.4448502
Lancaster|SC|South Carolina|LANCASTER|Hosiery Corp Of America|34.7204257|-80.7709014
Irmo|SC|South Carolina|RICHLAND|Irmo|34.0859829|-81.1831513
Hudson|FL|Florida|PASCO|Port Richey|28.2716755|-82.71954509999999
Norris|SC|South Carolina|PICKENS|Norris|34.7601106|-82.7537516
Longboat Key|FL|Florida|MANATEE|Long Boat Key|27.4125417|-82.6589881
Sopchoppy|FL|Florida|WAKULLA|Sopchoppy|30.0599251|-84.4887916
Chappells|SC|South Carolina|NEWBERRY|Bigcreek|34.0659656|-81.84844509999999
Jacksonville|FL|Florida|DUVAL|Jax Bch|30.2841224|-81.3961338
Molino|FL|Florida|ESCAMBIA|Molino|30.7240791|-87.31414219999999
Silverstreet|SC|South Carolina|NEWBERRY|Silverstreet|34.2179142|-81.71538699999999
Chapin|SC|South Carolina|LEXINGTON|Chapin|34.1659795|-81.3498211
Palm Beach|FL|Florida|PALM BEACH|Palm Beach|26.7056206|-80.0364297
Lynchburg|SC|South Carolina|LEE|South Lynchburg|34.0523795|-80.06090429999999
Batesburg|SC|South Carolina|LEXINGTON|Samaria|33.8251179|-81.47729489999999
Holt|FL|Florida|OKALOOSA|Holt|30.7157457|-86.7457897
Port Orange|FL|Florida|VOLUSIA|Ponce Inlet|29.0963729|-80.9369983
Ulmer|SC|South Carolina|ALLENDALE|Ulmer|33.0973788|-81.20816099999999
Ochopee|FL|Florida|MIAMI-DADE|Ochopee|25.9014871|-81.3034103
Rosemary Beach|FL|Florida|WALTON|Alys Beach|30.2806316|-86.0177921
Hollywood|FL|Florida|BROWARD|Pembroke Pines|26.0112014|-80.1494901
Seminole|FL|Florida|PINELLAS|Largo|27.8955686|-82.78719099999999
Wellborn|FL|Florida|SUWANNEE|Wellborn|30.2304453|-82.8192807
Bell|FL|Florida|GILCHRIST|Bell|29.7555125|-82.8626239
Mount Dora|FL|Florida|LAKE|Mount Dora|28.8024918|-81.644519
Quincy|FL|Florida|GADSDEN|Quincy|30.5880468|-84.59105799999999
Tampa|FL|Florida|HILLSBOROUGH|Univ Of S Fl|28.0587031|-82.41385389999999
Trenton|FL|Florida|GILCHRIST|Fanning Spgs|29.6132942|-82.8176203
Georgetown|SC|South Carolina|GEORGETOWN|Georgetown|33.376834|-79.2944964
Orlando|FL|Florida|ORANGE|Azalea Park|28.5411128|-81.3006237
White Springs|FL|Florida|HAMILTON|White Springs|30.3296697|-82.75901650000002
Astatula|FL|Florida|LAKE|Astatula|28.70971669999999|-81.73285419999999
Grand Island|FL|Florida|LAKE|Grand Island|28.8824885|-81.7289657
New Ellenton|SC|South Carolina|AIKEN|New Ellenton|33.421531|-81.68566539999999
Columbia|SC|South Carolina|RICHLAND|Wells Fargo|33.9978605|-81.03352009999999
Santee|SC|South Carolina|ORANGEBURG|Parlers|33.4934965|-80.51036479999999
Rotonda West|FL|Florida|CHARLOTTE|Cape Haze|26.8836752|-82.2900944
North Charleston|SC|South Carolina|CHARLESTON|Chas|32.8546197|-79.9748103
Troy|SC|South Carolina|GREENWOOD|Troy|33.9876224|-82.297904
Summerville|SC|South Carolina|DORCHESTER|Knightsville|33.0115592|-80.2378734
Pembroke Pines|FL|Florida|BROWARD|Pembroke Lakes|26.0105689|-80.3046253
Blackstock|SC|South Carolina|CHESTER|Blackstock|34.5584751|-81.15231109999999
Brooksville|FL|Florida|HERNANDO|Masaryktown|28.4416658|-82.4570394
Davenport|FL|Florida|POLK|Davenport|28.1614046|-81.60174169999999
Jacksonville|FL|Florida|DUVAL|Jacksonville Nas|30.2363958|-81.6808444
Okatie|SC|South Carolina|BEAUFORT|Callawassie Island|32.2976506|-80.95110869999999
Wausau|FL|Florida|WASHINGTON|Wausau|30.6321375|-85.58881819999999
Folly Beach|SC|South Carolina|CHARLESTON|Folly Beach|32.6551798|-79.94036729999999
Delray Beach|FL|Florida|PALM BEACH|West Delray Beach|26.4614625|-80.0728201
Orangeburg|SC|South Carolina|ORANGEBURG|Pecan Way Terrace|33.4918203|-80.8556476
Glenwood|FL|Florida|VOLUSIA|Glenwood|29.0866101|-81.353387
Fort Lauderdale|FL|Florida|BROWARD|Lauder Hill|26.1403635|-80.2133808
North Fort Myers|FL|Florida|LEE|Ft Myers|26.6672935|-81.8800861
Navarre|FL|Florida|SANTA ROSA|Navarre|30.4109342|-86.91232169999999
Cassadaga|FL|Florida|VOLUSIA|Cassadaga|28.9663755|-81.235894
Pensacola|FL|Florida|ESCAMBIA|Gulf Power|30.4145563|-87.2026441
Laurens|SC|South Carolina|LAURENS|Laurens|34.4990116|-82.0142597
Enoree|SC|South Carolina|SPARTANBURG|Enoree|34.6565154|-81.9650977
Tavernier|FL|Florida|MONROE|Tavernier|25.0115186|-80.51506080000001
New Zion|SC|South Carolina|CLARENDON|New Zion|33.8443276|-80.0292406
Key West|FL|Florida|MONROE|E Rockland Key|24.5852441|-81.66993769999999
Homosassa|FL|Florida|CITRUS|Homosassa|28.7813722|-82.6151001
Vero Beach|FL|Florida|INDIAN RIVER|Indn Riv Shrs|27.7292148|-80.38956499999999
Alachua|FL|Florida|ALACHUA|Alachua|29.7938144|-82.49442260000001
Reevesville|SC|South Carolina|DORCHESTER|Reevesville|33.2057173|-80.64787489999999
Saint Johns|FL|Florida|SAINT JOHNS|Jax|30.0820653|-81.5471201
Melbourne|FL|Florida|BREVARD|Melbourne Village|28.0852939|-80.6664435
Nesmith|SC|South Carolina|WILLIAMSBURG|Nesmith|33.6590552|-79.51339349999999
Killarney|FL|Florida|ORANGE|Killarney|28.5472234|-81.6503524
Longboat Key|FL|Florida|MANATEE|Longboat Key|27.4125417|-82.6589881
Fort Walton Beach|FL|Florida|OKALOOSA|Okaloosa Is|30.42007079999999|-86.6170308
Callahan|FL|Florida|NASSAU|Callahan|30.5621807|-81.8306621
Elkton|FL|Florida|SAINT JOHNS|Elkton|29.7829858|-81.4258833
Blackstock|SC|South Carolina|CHESTER|Cornwell|34.594917|-81.2132334
Royal Palm Beach|FL|Florida|PALM BEACH|West Palm Bch|26.7044123|-80.2320563
Miami Beach|FL|Florida|MIAMI-DADE|Surfside|25.8784284|-80.12560069999999
Easley|SC|South Carolina|PICKENS|Powdersville|34.829838|-82.6015206
Lugoff|SC|South Carolina|KERSHAW|Lugoff|34.2273712|-80.6892486
